Price,Date,Lat,Lng,Type,Floors,Building,Rooms,Floor,Area
7100.0,353,56.317963,44.06323,Resale,17.0,Brick,3.0,6.0,87.0
1230.0,353,56.291833,43.841198999999996,Resale,9.0,Brick,1.0,1.0,21.0
2000.0,353,56.2373,43.830635,Resale,10.0,Brick,1.0,1.0,32.0
3600.0,353,56.29525,44.061638,Resale,9.0,Brick,3.0,7.0,64.0
3500.0,354,56.270166,43.915517,Resale,14.0,Brick,2.0,6.0,53.0
9150.0,354,56.308580000000006,44.029235,Resale,18.0,Monolithic,3.0,4.0,118.0
4900.0,354,56.310632,44.011089,Resale,14.0,Monolithic,2.0,6.0,70.0
2350.0,353,56.257303,43.927075,Resale,5.0,Brick,2.0,2.0,44.0
3600.0,353,56.32860565,43.93579102,Resale,10.0,Brick,3.0,10.0,66.3
20000.0,353,56.316699,43.986529,Resale,5.0,Brick,5.0,3.0,230.0
1750.0,353,56.33621899999999,43.921409999999995,Resale,9.0,Brick,1.0,7.0,22.0
2100.0,354,56.336478,43.839277,Resale,9.0,Panel,1.0,9.0,32.2
3000.0,354,56.2229476391,43.9541095139,Resale,10.0,Panel,1.0,3.0,43.0
3200.0,354,56.255352,43.970099,Resale,25.0,Monolithic,0.0,22.0,31.1
3200.0,354,56.288155,44.052853000000006,Resale,5.0,Brick,4.0,1.0,60.0
2730.0,354,56.27938,44.050846,Resale,9.0,Brick,2.0,6.0,47.0
2125.0,354,56.336773,43.841155,Resale,5.0,Panel,2.0,2.0,44.4
2150.0,354,56.295294999999996,44.075238,Resale,19.0,Brick,1.0,9.0,36.0
1800.0,353,56.252136,43.86753,Resale,5.0,Brick,1.0,3.0,32.0
2450.0,353,56.27179,43.884759,Resale,9.0,Brick,2.0,1.0,42.0
2130.0,353,56.294571,44.026603,Resale,5.0,Brick,1.0,1.0,31.0
3600.0,353,56.3242321694,43.930369082,New,19.0,Monolithic,2.0,1.0,51.0
1300.0,354,56.3152930208,43.8930643042,New,14.0,Monolithic,0.0,12.0,23.8
2435.0,354,56.2874506217,44.041916111099994,Resale,17.0,Panel,1.0,10.0,45.1
3800.0,354,56.26270699999999,43.899518,Resale,9.0,Brick,3.0,4.0,59.9
1690.0,354,56.201014,43.811627,New,5.0,Brick,1.0,1.0,39.0
3305.555,354,56.284969,44.043949,New,18.0,Panel,3.0,16.0,79.0
1955.888,354,56.2864294841,44.0435468942,New,18.0,Monolithic,1.0,4.0,39.0
1340.0,354,56.248585999999996,44.043482,New,25.0,Monolithic,0.0,10.0,19.6
4200.0,354,56.21844100000001,43.867628,Resale,17.0,Panel,2.0,15.0,67.0
2305.089,354,56.285923,44.045521,New,18.0,Panel,1.0,9.0,45.0
1950.0,354,56.281666010600006,44.0869671786,New,14.0,Monolithic,1.0,7.0,33.0
1800.0,353,56.27336500000001,43.90838400000001,Resale,2.0,Brick,2.0,1.0,37.0
5990.0,353,56.28970500000001,44.075435,Resale,5.0,Panel,4.0,5.0,98.0
4600.0,353,56.287402,43.946734,Resale,10.0,Panel,3.0,3.0,68.0
2990.0,353,56.32254399999999,43.884759,Resale,6.0,Brick,3.0,4.0,56.0
1930.0,353,56.330425,43.884617,Resale,5.0,Brick,2.0,1.0,34.0
2850.0,353,56.329338,43.95339,Resale,12.0,Brick,2.0,10.0,44.5
2400.0,353,56.364716,43.809578,Resale,9.0,Brick,2.0,8.0,43.0
3630.0,353,56.29670400000001,43.996132,Resale,12.0,Brick,2.0,12.0,49.7
2300.0,353,56.257932999999994,43.8662,Resale,5.0,Brick,1.0,1.0,40.0
3200.0,353,56.28278,43.981525,Resale,5.0,Brick,3.0,4.0,57.0
3650.0,353,56.233093000000004,43.966938,Resale,10.0,Brick,2.0,2.0,65.2
2800.0,353,56.27781700000001,43.921383,Resale,9.0,Brick,2.0,7.0,48.0
4100.0,353,56.31920600000001,44.054863,Resale,9.0,Brick,2.0,2.0,50.6
2300.0,353,56.239959999999996,43.95836,Resale,25.0,Brick,1.0,16.0,30.0
2230.0,353,56.345339,43.838198999999996,Resale,5.0,Panel,2.0,3.0,44.2
3550.0,353,56.341343,43.949059999999996,Resale,17.0,Monolithic,1.0,5.0,42.0
3800.0,353,56.332372,43.880221999999996,Resale,2.0,Brick,2.0,1.0,55.0
2950.0,354,56.226459,43.858726000000004,Resale,5.0,Brick,4.0,2.0,60.0
1850.0,354,56.246671,43.856165000000004,Resale,4.0,Brick,2.0,1.0,42.0
3500.0,354,56.34168199999999,43.924878,Resale,15.0,Block,1.0,2.0,52.0
2700.0,354,56.36289,43.808878,Resale,9.0,Panel,4.0,8.0,58.0
2430.0,353,56.334313,43.886277,Resale,3.0,Brick,2.0,1.0,42.0
2600.0,353,56.233858999999995,43.96850900000001,Resale,10.0,Brick,1.0,9.0,40.1
2000.0,354,56.329188,43.956687,Resale,5.0,Brick,0.0,1.0,28.0
1550.0,354,56.281611,43.939879,Resale,6.0,Brick,1.0,5.0,29.0
2250.0,354,56.362536,43.805779,Resale,9.0,Panel,2.0,3.0,38.0
2200.0,354,56.308220999999996,43.985279999999996,Resale,2.0,Wooden,2.0,1.0,43.0
2450.0,354,56.233299,43.857073,Resale,5.0,Brick,2.0,1.0,44.0
3600.0,354,56.326887,44.005986,Resale,10.0,Brick,1.0,3.0,32.0
1788.8,354,56.246046,43.863208,Resale,4.0,Brick,1.0,1.0,36.0
1650.0,354,56.3267,43.921463,Resale,5.0,Brick,2.0,1.0,32.0
3150.0,354,56.309718999999994,43.98113,Resale,5.0,Brick,2.0,5.0,45.0
2100.0,353,56.30485,43.942979,Resale,3.0,Brick,2.0,2.0,38.0
9000.0,353,56.33531600000001,43.941541,Resale,17.0,Brick,3.0,17.0,115.0
3650.0,353,56.263542,44.012149,Resale,5.0,Brick,3.0,4.0,64.0
4650.0,353,56.32433100000001,43.985244,Resale,5.0,Panel,3.0,1.0,57.0
4100.0,353,56.358582,43.862454,Resale,10.0,Brick,2.0,9.0,59.0
2757.0,353,56.23346700000001,43.966316,Resale,14.0,Brick,2.0,2.0,55.14
1750.0,353,56.380164,43.790048999999996,Resale,2.0,Brick,2.0,1.0,35.5
2154.0,353,56.23346700000001,43.966316,Resale,16.0,Brick,1.0,3.0,43.08
8500.0,353,56.35108100000001,43.862858,Resale,10.0,Brick,3.0,10.0,112.0
1850.0,353,56.369013,43.800137,Resale,9.0,Panel,1.0,9.0,32.4
3050.0,353,56.3337073273,43.8500839497,Resale,14.0,Brick,2.0,10.0,50.0
2670.0,353,56.288047999999996,43.91356,Resale,3.0,Brick,2.0,3.0,47.0
1900.0,353,56.23921,43.958115,Resale,5.0,Brick,1.0,3.0,30.5
3980.36,353,56.302155000000006,44.0299,Resale,17.0,Brick,2.0,7.0,60.4
2650.0,353,56.326896999999995,43.9283,Resale,10.0,Panel,1.0,9.0,35.0
4550.0,353,56.237981999999995,43.956309999999995,Resale,5.0,Block,2.0,2.0,58.0
2650.0,353,56.363682999999995,43.810989,Resale,9.0,Panel,3.0,3.0,59.0
2200.0,354,56.32242900000001,43.877393,Resale,5.0,Panel,2.0,1.0,46.0
1350.0,354,56.29026999999999,43.907531,Resale,2.0,Block,1.0,2.0,32.0
2750.0,354,56.231972999999996,43.95166500000001,Resale,5.0,Panel,3.0,5.0,49.0
3700.0,354,56.23745699999999,43.828434,Resale,10.0,Brick,2.0,1.0,59.8
5040.0,354,56.272766000000004,43.917313,Resale,17.0,Brick,2.0,4.0,68.0
7100.0,354,56.29962,44.056767,Resale,17.0,Brick,3.0,2.0,122.0
2600.0,354,56.317463000000004,43.878506,Resale,9.0,Brick,2.0,7.0,45.0
1900.0,354,56.267843928999994,43.91168658220001,Resale,9.0,Panel,1.0,1.0,33.0
2000.0,354,56.240478,43.828695,Resale,3.0,Block,2.0,2.0,38.0
4000.0,354,56.332795999999995,43.935352,Resale,14.0,Brick,3.0,5.0,64.0
1800.0,354,56.319658999999994,43.889726,Resale,5.0,Brick,1.0,1.0,32.0
1800.0,354,56.276073,43.909585,Resale,2.0,Block,2.0,1.0,31.0
3400.0,354,56.261538,43.881345,Resale,9.0,Brick,3.0,3.0,60.0
4850.0,354,56.249772,43.854135,Resale,5.0,Brick,3.0,4.0,81.7
1730.0,354,56.303895999999995,43.884615000000004,Resale,2.0,Brick,1.0,1.0,34.0
3500.0,354,56.367732,43.80974000000001,Resale,9.0,Panel,2.0,6.0,63.0
1500.0,354,56.263856999999994,43.908259,Resale,2.0,Brick,1.0,2.0,31.0
3750.0,352,56.30978,44.02264,Resale,14.0,Brick,1.0,11.0,33.1
3100.0,352,56.377646999999996,43.79676,Resale,10.0,Brick,4.0,10.0,70.0
1320.0,352,56.190026,43.862319,Resale,3.0,Monolithic,0.0,1.0,23.0
4450.0,352,56.326885,44.005984999999995,Resale,10.0,Brick,2.0,4.0,65.0
1750.0,352,56.344727,43.844765,Resale,5.0,Brick,1.0,4.0,32.0
900.0,352,56.226624,43.8548,Resale,5.0,Brick,1.0,4.0,120.0
2150.0,352,56.32873000000001,43.99242,Resale,2.0,Brick,1.0,2.0,40.1
5190.0,352,56.24415,43.846589,Resale,5.0,Brick,4.0,4.0,99.0
1300.0,352,56.265947,43.930106,Resale,2.0,Wooden,2.0,1.0,54.5
2200.0,352,56.298958,43.929577,Resale,2.0,Brick,3.0,1.0,53.0
3400.0,352,56.29002,43.94325,Resale,9.0,Brick,3.0,3.0,56.0
1750.0,352,56.355675,43.831509999999994,Resale,4.0,Brick,2.0,2.0,39.0
2700.0,352,56.29520400000001,44.024788,Resale,2.0,Brick,1.0,2.0,37.0
1800.0,352,56.262547,43.90848,Resale,5.0,Brick,1.0,3.0,31.3
3888.0,352,56.22261999999999,43.953094,Resale,9.0,Monolithic,2.0,8.0,50.0
1600.0,351,56.332601000000004,43.947334999999995,Resale,5.0,Brick,1.0,3.0,32.0
2350.0,351,56.291698,44.042889,Resale,5.0,Brick,2.0,1.0,40.8
1800.0,351,56.28996,43.99116400000001,Resale,2.0,Brick,1.0,1.0,29.0
4008.0,351,56.267174,44.023533,Resale,17.0,Brick,2.0,10.0,60.9
2110.0,351,56.292475,44.06008900000001,New,25.0,Brick,1.0,4.0,39.0
2900.0,351,56.265717,44.02097,Resale,17.0,Brick,1.0,15.0,42.5
2550.0,351,56.331764,43.861796999999996,Resale,5.0,Brick,3.0,1.0,57.0
2500.0,351,56.341662,43.847299,Resale,5.0,Panel,2.0,4.0,45.6
2400.0,351,56.33427800000001,43.836717,Resale,5.0,Panel,3.0,2.0,49.0
2300.0,351,56.29039,44.004746999999995,Resale,3.0,Brick,2.0,1.0,40.0
1570.0,351,56.228428,43.867457,Resale,5.0,Panel,1.0,2.0,31.0
1679.0,351,56.283915,44.082083000000004,New,9.0,Monolithic,1.0,3.0,34.0
4150.0,351,56.23550600000001,43.960684,New,11.0,Monolithic,3.0,3.0,90.0
5900.0,351,56.311217000000006,43.98157,Resale,5.0,Brick,2.0,3.0,54.5
1800.0,351,56.295334999999994,43.87088,Resale,5.0,Brick,1.0,3.0,34.0
2900.0,351,56.31443,43.893369,Resale,3.0,Brick,3.0,3.0,64.0
2200.0,351,56.31980400000001,43.86999,Resale,6.0,Brick,2.0,3.0,44.9
3150.0,351,56.354805000000006,43.858554999999996,Resale,9.0,Brick,3.0,4.0,60.0
2250.0,351,56.234745,43.867374,Resale,5.0,Brick,2.0,1.0,44.0
2800.0,351,56.319977,43.87466,Resale,9.0,Brick,2.0,8.0,44.0
10400.0,351,56.328998,44.014897999999995,Resale,7.0,Brick,3.0,3.0,110.0
3600.0,351,56.26227700000001,44.019416,Resale,19.0,Monolithic,2.0,19.0,51.3
2000.0,351,56.24280400000001,43.860486,Resale,4.0,Brick,2.0,1.0,35.0
4400.0,351,56.316683999999995,44.023261,Resale,10.0,Brick,1.0,6.0,48.0
1700.0,351,56.200508,43.808869,Resale,5.0,Brick,1.0,5.0,31.2
4740.0,351,56.31247800000001,44.02930900000001,New,18.0,Monolithic,2.0,4.0,75.5
2400.0,352,56.301894124899995,44.0316466537,Resale,5.0,Brick,2.0,4.0,40.0
8280.0,352,56.316283999999996,44.06347,Resale,17.0,Panel,3.0,15.0,82.3
1950.0,352,56.2974781459,44.0371482913,Resale,5.0,Panel,1.0,5.0,34.0
2550.0,352,56.361194999999995,43.855626,Resale,9.0,Panel,2.0,4.0,43.0
2300.0,352,56.36122099999999,43.816457,Resale,9.0,Panel,2.0,9.0,44.5
2550.0,352,56.335278,43.931335,Resale,9.0,Brick,1.0,8.0,34.0
1850.0,352,56.26660500000001,43.87148300000001,Resale,5.0,Brick,1.0,3.0,34.0
2500.0,352,56.30615600000001,43.93235,Resale,5.0,Brick,2.0,3.0,46.0
2600.0,352,56.324943999999995,43.988459999999996,Resale,9.0,Brick,1.0,8.0,38.0
2600.0,352,56.32971600000001,43.95875,Resale,5.0,Brick,2.0,2.0,44.0
2400.0,352,56.276527,43.911934,Resale,5.0,Brick,2.0,2.0,44.0
2300.0,352,56.2311,43.82768,Resale,10.0,Brick,1.0,10.0,43.4
1350.0,352,56.229787,43.833303,Resale,2.0,Block,1.0,2.0,29.0
2800.0,352,56.297169999999994,44.07291,Resale,9.0,Brick,1.0,9.0,35.2
1760.0,352,56.291656,43.935944,Resale,5.0,Brick,1.0,1.0,33.0
2500.0,352,56.29760699999999,44.042233,Resale,5.0,Brick,2.0,3.0,44.0
1000.0,352,56.193206,43.89058,New,3.0,Block,0.0,3.0,20.1
1400.0,352,56.281611,43.939879,Resale,6.0,Brick,1.0,1.0,20.9
3200.0,352,56.261508,43.875873999999996,Resale,9.0,Panel,3.0,3.0,60.0
2800.0,352,56.270066,43.892493,Resale,5.0,Brick,1.0,3.0,38.0
3209.34,352,56.300964,43.951468,New,23.0,Monolithic,2.0,22.0,53.4
2300.0,352,56.362038,43.826503,Resale,9.0,Panel,2.0,1.0,45.0
1900.0,353,56.321261,43.864492999999996,Resale,5.0,Brick,2.0,5.0,42.6
1550.0,353,56.277345999999994,44.084778,New,19.0,Monolithic,0.0,11.0,19.0
1900.0,353,56.31925,43.869658,Resale,5.0,Brick,2.0,1.0,47.0
2300.0,352,56.258632999999996,43.922470000000004,Resale,5.0,Brick,2.0,4.0,45.0
9600.0,353,56.314795999999994,44.000453,Resale,10.0,Brick,3.0,3.0,110.0
3800.0,352,56.219221999999995,43.833940999999996,Resale,9.0,Panel,3.0,1.0,63.0
2000.0,352,56.364487,43.824562,Resale,3.0,Brick,2.0,2.0,42.1
2400.0,352,56.364716,43.809578,Resale,9.0,Brick,2.0,8.0,43.0
2900.0,352,56.27400600000001,43.940094,Resale,5.0,Brick,3.0,1.0,64.0
5500.0,352,56.288235,44.07112,Resale,7.0,Brick,3.0,5.0,80.0
2800.0,352,56.269771999999996,43.89278,Resale,6.0,Brick,1.0,3.0,38.0
4400.0,353,56.315316,43.99968,Resale,9.0,Brick,2.0,8.0,52.3
2650.0,352,56.258318,43.857136,Resale,12.0,Block,1.0,1.0,44.1
3020.8,352,56.340854,43.909957,New,10.0,Brick,2.0,6.0,50.5
2509.006,352,56.260993000000006,43.976521999999996,New,17.0,Brick,1.0,9.0,38.0
1561.2,352,56.340854,43.909957,New,10.0,Brick,1.0,2.0,26.02
3020.8,352,56.340854,43.909957,New,10.0,Brick,2.0,4.0,52.0
3900.0,352,56.333814000000004,43.876117,Resale,9.0,Panel,3.0,9.0,60.0
3700.0,352,56.337470999999994,43.936133,Resale,17.0,Brick,1.0,15.0,43.3
3300.0,352,56.25290699999999,43.862076,Resale,9.0,Brick,3.0,9.0,66.1
3050.0,352,56.284443,43.986046,Resale,10.0,Brick,1.0,4.0,37.0
6500.0,352,56.333385,43.954926,Resale,5.0,Brick,3.0,4.0,90.0
1300.0,352,56.231163,43.832127,Resale,5.0,Brick,2.0,3.0,24.3
2550.0,352,56.294511,44.050426,Resale,6.0,Brick,2.0,1.0,45.0
2700.0,352,56.34601800000001,43.862768,Resale,5.0,Panel,2.0,5.0,47.0
1400.0,352,56.23765600000001,43.827259999999995,Resale,10.0,Brick,1.0,1.0,17.4
1700.0,352,56.3157268274,43.9180012667,Resale,4.0,Brick,1.0,2.0,42.0
3900.0,352,56.348726,43.865508,Resale,5.0,Brick,3.0,4.0,70.0
9000.0,352,56.308580000000006,44.029235,Resale,18.0,Monolithic,3.0,4.0,120.0
1900.019,352,56.206382999999995,43.81221,Resale,3.0,Brick,1.0,2.0,34.5
1850.0,353,56.270761,43.872946,Resale,9.0,Brick,1.0,5.0,28.0
1950.0,353,56.31961823,43.94985199,Resale,2.0,Brick,1.0,2.0,44.5
2500.0,353,56.228687,43.882,Resale,9.0,Brick,2.0,2.0,41.0
2430.0,353,56.357634999999995,43.811546,Resale,5.0,Brick,2.0,3.0,48.0
2400.0,353,56.23424,43.86075,Resale,5.0,Brick,2.0,3.0,42.0
2800.0,353,56.28216,43.914331,Resale,5.0,Brick,3.0,5.0,58.0
3016.0,353,56.2333975246,43.969837307700004,New,14.0,Monolithic,2.0,3.0,60.0
1900.0,353,56.29515,43.857019,Resale,5.0,Brick,1.0,2.0,32.0
3100.0,353,56.325844,43.940525,Resale,9.0,Brick,2.0,8.0,51.0
2550.0,353,56.23406,43.965832,Resale,10.0,Brick,1.0,10.0,38.0
7000.0,353,56.358612,43.854171,Resale,10.0,Brick,3.0,10.0,83.5
2650.0,353,56.217916,43.837732,Resale,16.0,Brick,1.0,15.0,49.0
5900.0,353,56.307651,44.080403000000004,Resale,22.0,Monolithic,2.0,15.0,68.0
3300.0,353,56.314312,43.89744,Resale,5.0,Brick,3.0,3.0,59.0
4400.0,353,56.312749,43.938631,Resale,9.0,Brick,3.0,5.0,70.0
3590.0,352,56.316239,44.004432,Resale,9.0,Brick,2.0,3.0,50.0
2080.0,352,56.278152,43.91149,Resale,5.0,Brick,2.0,5.0,44.0
4285.0,352,56.32085,44.012787,Resale,17.0,Brick,2.0,12.0,64.0
4500.0,352,56.34155,43.95489,Resale,17.0,Brick,1.0,5.0,43.0
5900.0,352,56.287622,43.985504999999996,Resale,18.0,Monolithic,2.0,15.0,75.0
2900.0,352,56.360427,43.852896,Resale,9.0,Panel,3.0,1.0,63.0
1800.0,352,56.312799,43.896392,Resale,6.0,Brick,1.0,5.0,38.0
1750.0,352,56.240203,43.831956,Resale,3.0,Brick,1.0,2.0,30.0
2500.0,352,56.306157999999996,43.932352,Resale,5.0,Brick,2.0,3.0,46.0
3800.0,352,56.312918999999994,43.898117,Resale,9.0,Brick,2.0,5.0,60.0
2055.0,352,56.259914,43.88405,Resale,9.0,Brick,1.0,5.0,34.0
3150.0,352,56.36389499999999,43.805733000000004,Resale,9.0,Brick,3.0,7.0,60.0
1450.0,352,56.309619999999995,43.802933,Resale,3.0,Brick,1.0,3.0,32.8
3200.0,352,56.34129,43.917645,Resale,10.0,Brick,2.0,9.0,54.0
2150.0,352,56.288711,43.988935999999995,Resale,6.0,Brick,1.0,1.0,37.3
2800.0,352,56.323568,43.932064000000004,Resale,19.0,Brick,1.0,13.0,39.4
2199.9970000000008,352,56.294531000000006,44.005232,Resale,5.0,Brick,1.0,3.0,31.5
4080.0,352,56.363354,43.818364,Resale,9.0,Brick,3.0,6.0,60.0
3100.0,352,56.272765,43.91731400000001,Resale,17.0,Brick,1.0,8.0,43.5
2850.0,352,56.27499399999999,43.937768,Resale,9.0,Brick,2.0,5.0,49.0
3800.0,357,56.31029300000001,43.886573,Resale,9.0,Brick,3.0,5.0,60.0
5000.0,357,56.311566000000006,44.025354,Resale,10.0,Brick,3.0,4.0,59.2
2470.0,357,56.25629300000001,43.851368,Resale,9.0,Panel,1.0,7.0,35.0
3100.0,357,56.292182999999994,43.918374,Resale,5.0,Brick,3.0,2.0,51.0
2480.0,357,56.379312,43.795619,Resale,9.0,Panel,2.0,5.0,45.0
2600.0,357,56.29934692,44.06139374,Resale,9.0,Brick,1.0,4.0,35.2
2480.0,357,56.37931,43.79562,Resale,9.0,Brick,2.0,6.0,45.0
2600.0,357,56.322796,43.8685,Resale,6.0,Brick,2.0,4.0,44.4
2200.0,357,56.357634999999995,43.811546,Resale,5.0,Brick,2.0,1.0,47.0
2750.0,357,56.25786,43.8737,Resale,5.0,Brick,4.0,1.0,60.0
2450.0,357,56.348006999999996,43.90872,Resale,5.0,Brick,2.0,1.0,52.2
2150.0,353,56.312732999999994,43.883034,Resale,5.0,Brick,2.0,3.0,44.0
2881.08,353,56.302155000000006,44.0299,Resale,17.0,Brick,1.0,9.0,42.4
5151.0,353,56.302155000000006,44.0299,Resale,17.0,Brick,3.0,16.0,81.7
3784.935,353,56.302155000000006,44.0299,Resale,17.0,Brick,2.0,1.0,60.9
1850.0,353,56.26897099999999,43.889466,Resale,3.0,Block,2.0,2.0,49.0
2940.0,353,56.34747900000001,43.865894,Resale,5.0,Panel,3.0,2.0,60.0
2850.0,353,56.263427,44.091982,Resale,6.0,Brick,1.0,3.0,42.0
2970.0,353,56.262276,44.019417,Resale,10.0,Brick,1.0,2.0,38.0
2500.0,353,56.36577,43.81309,Resale,9.0,Brick,2.0,3.0,48.0
1700.0,353,56.244525,44.009858,Resale,4.0,Brick,1.0,1.0,29.8
2990.0,353,56.23593100000001,43.962526000000004,Resale,9.0,Panel,3.0,1.0,57.6
3250.0,356,56.3051,43.843920000000004,Resale,9.0,Brick,4.0,4.0,73.0
2600.0,357,56.322793999999995,43.868499,Resale,6.0,Brick,2.0,4.0,44.4
4760.0,357,56.2872618033,44.0417223029,New,17.0,Panel,2.0,5.0,67.0
1950.0,356,56.310781999999996,43.812489,Resale,4.0,Brick,2.0,4.0,40.0
1950.0,356,56.376984,43.826485,Resale,2.0,Brick,2.0,1.0,35.4
2680.0,357,56.299456000000006,44.006147999999996,Resale,5.0,Panel,2.0,2.0,44.0
2700.0,357,56.22678000000001,43.86681,Resale,5.0,Brick,3.0,4.0,60.0
4000.0,357,56.29764300000001,43.989188,Resale,5.0,Brick,3.0,3.0,59.9
2150.0,356,56.354806,43.858554999999996,Resale,9.0,Panel,1.0,1.0,33.0
2750.0,356,56.306062383900006,43.9420554842,Resale,4.0,Brick,3.0,2.0,54.9
1990.0,356,56.293602,44.020206,Resale,4.0,Brick,1.0,2.0,31.0
1850.0,356,56.19243,43.856120000000004,Resale,3.0,Block,1.0,2.0,35.0
3650.0,356,56.274599,43.941334999999995,Resale,4.0,Brick,4.0,3.0,89.0
2500.0,356,56.31568000000001,44.050004,Resale,9.0,Panel,1.0,5.0,33.3
2800.0,356,56.34509499999999,43.804503000000004,Resale,9.0,Panel,2.0,1.0,52.5
1550.0,356,56.31135178,43.88612366,Resale,9.0,Brick,1.0,7.0,30.4
1650.0,356,56.228019999999994,43.83013,Resale,3.0,Brick,2.0,2.0,38.0
2550.0,355,56.368225100000004,43.8104248,Resale,10.0,Brick,1.0,10.0,42.0
11000.5,355,56.310483,43.992018,New,9.0,Brick,4.0,4.0,114.0
3400.0,356,56.263642000000004,43.860423,Resale,9.0,Panel,3.0,9.0,59.0
4150.0,356,56.2823924168,44.0519602712,Resale,9.0,Brick,3.0,6.0,56.0
2370.0,356,56.311381000000004,43.88863900000001,Resale,10.0,Monolithic,1.0,1.0,33.1
3700.0,357,56.265572,43.979594,Resale,10.0,Brick,1.0,5.0,48.5
2824.8,357,56.348926,43.872712,Resale,17.0,Brick,1.0,4.0,42.8
7093.356,357,56.313139,44.014395,New,17.0,Brick,3.0,4.0,96.97
5481.177,357,56.313139,44.014395,New,17.0,Brick,2.0,8.0,73.97
1960.0,357,56.276713,43.904090999999994,Resale,2.0,Brick,2.0,1.0,42.7
2000.0,357,56.252937,43.850802,Resale,9.0,Panel,1.0,4.0,33.0
1900.0,356,56.357957999999996,43.838198999999996,Resale,5.0,Panel,2.0,1.0,42.0
4200.0,356,56.34920500000001,43.856713,Resale,10.0,Panel,3.0,7.0,67.0
2600.0,356,56.290330000000004,43.860989000000004,Resale,5.0,Brick,2.0,1.0,42.0
1800.0,356,56.245985,43.863792,Resale,4.0,Brick,1.0,3.0,43.0
6100.0,357,56.307467,44.031211,Resale,16.0,Brick,3.0,12.0,92.4
4504.5,357,56.307467,44.031211,New,24.0,Monolithic,1.0,15.0,60.1
2650.0,357,56.318985,43.866981,Resale,5.0,Brick,3.0,5.0,43.9
3760.0,357,56.255097,43.973288000000004,Resale,17.0,Monolithic,1.0,14.0,50.9
1300.0,357,56.301134,43.8836,Resale,3.0,Brick,1.0,2.0,30.0
1550.0,357,56.2159787047,44.016886961000004,Resale,3.0,Panel,1.0,1.0,32.3
7538.58,357,56.311057,43.981139,Resale,18.0,Monolithic,3.0,16.0,81.1
11580.0,357,56.325339,44.016775,New,10.0,Brick,3.0,9.0,111.3
7155.0,357,56.325759,44.016128,New,10.0,Brick,2.0,7.0,79.5
4090.0,357,56.307492,44.081175,New,22.0,Monolithic,1.0,17.0,41.0
2850.225,357,56.264056999999994,44.017799,Resale,17.0,Monolithic,1.0,4.0,42.7
4411.5,357,56.264056999999994,44.017799,Resale,17.0,Monolithic,2.0,9.0,69.0
2350.0,357,56.265522,43.896131,Resale,5.0,Panel,2.0,5.0,46.0
1180.0,357,56.194015,43.877865,New,3.0,Monolithic,0.0,2.0,20.0
2600.0,357,56.313064000000004,43.881597,Resale,9.0,Brick,2.0,9.0,50.0
7978.28,357,56.345988,43.87158,New,17.0,Brick,3.0,8.0,114.81
5922.15,357,56.345988,43.87158,New,17.0,Brick,3.0,10.0,91.11
4243.2,357,56.345988,43.87158,New,17.0,Brick,2.0,10.0,62.4
3099.6,357,56.348926,43.872712,New,17.0,Brick,1.0,10.0,43.05
2750.0,357,56.255447,43.970144,Resale,12.0,Brick,1.0,12.0,38.0
6100.0,357,56.31804200000001,44.063155,Resale,17.0,Brick,3.0,3.0,86.1
2600.0,357,56.31568000000001,44.050004,Resale,9.0,Brick,1.0,2.0,32.0
4930.614000000001,357,56.311721,44.025094,New,17.0,Brick,2.0,5.0,66.54
3355.248,357,56.313139,44.014395,New,17.0,Brick,1.0,3.0,45.28
6449.6359999999995,357,56.313139,44.014395,New,17.0,Brick,3.0,6.0,88.17
5514.522,357,56.313139,44.014395,New,17.0,Brick,2.0,6.0,74.42
5478.65,357,56.313139,44.014395,New,17.0,Brick,2.0,15.0,73.0
7093.356,357,56.313139,44.014395,New,17.0,Brick,3.0,4.0,96.97
5336.682,357,56.313139,44.014395,New,17.0,Brick,2.0,5.0,72.02
3754.0009999999997,357,56.313139,44.014395,New,17.0,Brick,1.0,15.0,50.02
5000.0,357,56.348926,43.872712,Resale,17.0,Brick,2.0,12.0,62.5
4100.0,357,56.282070999999995,44.063209,Resale,9.0,Brick,3.0,7.0,64.0
3556.8,357,56.313139,44.014395,New,17.0,Brick,1.0,7.0,48.0
3400.0,356,56.303561,43.978866,Resale,8.0,Brick,1.0,4.0,38.0
2300.0,356,56.2352938966,43.9524120504,Resale,9.0,Panel,1.0,1.0,34.0
4950.0,356,56.25890674470001,43.853273,Resale,12.0,Brick,2.0,9.0,69.0
5500.0,356,56.3182429246,44.0102855423,Resale,9.0,Brick,2.0,6.0,48.0
1850.0,356,56.193146,43.854719,Resale,3.0,Monolithic,1.0,3.0,33.6
3990.0,356,56.262471999999995,43.976073,Resale,10.0,Panel,2.0,4.0,55.2
2300.0,356,56.345924,43.862724,Resale,5.0,Brick,2.0,3.0,46.0
2150.0,356,56.237347,43.84042700000001,Resale,10.0,Panel,1.0,5.0,32.0
11000.0,356,56.3104233645,43.9922540344,Resale,9.0,Monolithic,2.0,8.0,96.0
4550.0,356,56.346951000000004,43.930699,Resale,12.0,Panel,3.0,7.0,75.0
2550.0,356,56.334802,43.836717,Resale,9.0,Panel,3.0,4.0,60.0
2150.0,356,56.29434200000001,44.024753999999994,Resale,4.0,Brick,1.0,3.0,32.0
